subj,trialExp,trialRoom,rt,signedPE,reward,estimate,absPE,risk,signedErr,absErr,learningRate,lrcat,deck
8,21,21,3392,30,80,50,30,0,-10,10,-0.333333333,30,60
8,22,22,6587,40,60,20,40,0,-20,20,0.25,50,40
8,23,23,4265,-10,20,30,10,0,-10,10,0.5,-10,40
8,24,24,5117,30,70,40,30,0,-20,20,0.666666667,30,60
8,25,25,4036,5,30,25,5,0,-15,15,3,10,40
8,26,26,4818,0,40,40,0,0,0,0,,,40
8,27,27,5173,-20,40,60,20,0,0,0,1.5,-10,60
8,28,28,4189,20,50,30,20,0,-30,30,,10,60
8,29,29,3489,30,50,20,30,0,-20,20,,30,40
8,30,0,3788,-50,20,70,50,1,30,30,0.8,-50,40
8,31,1,3661,10,60,50,10,1,-10,10,2,10,60
8,32,2,3716,-30,0,30,30,1,-10,10,0.333333333,-30,40
8,33,3,3437,30,100,70,30,1,10,10,0,30,60
8,34,4,3525,40,60,20,40,1,-20,20,0.5,50,40
8,35,5,3670,40,80,40,40,1,0,0,0.5,50,40
8,36,6,4580,-50,20,70,50,1,10,10,0.6,-50,60
8,37,7,3728,0,40,40,0,1,-20,20,,,60
8,38,8,4147,-20,40,60,20,1,20,20,0,-10,40
8,39,9,5684,40,80,40,40,1,-20,20,-0.25,50,60
8,40,10,4033,50,80,30,50,1,-30,30,1,50,60
8,41,11,5697,-60,0,60,60,1,20,20,0.333333333,-50,40
8,42,12,5752,20,60,40,20,1,0,0,2,10,40
8,43,13,3624,-60,20,80,60,1,20,20,0.833333333,-50,60
8,44,14,4641,-60,20,80,60,1,40,40,0.166666667,-50,40
8,45,15,3994,30,60,30,30,1,-30,30,0,30,60
8,46,16,3733,10,80,70,10,1,30,30,1,10,40
8,47,17,4256,70,100,30,70,1,-30,30,-0.142857143,70,60
8,48,18,6708,20,40,20,20,1,-40,40,0.5,10,60
8,49,19,4071,-40,40,80,40,1,40,40,0.75,-50,40
8,50,20,3731,10,60,50,10,1,10,10,2,10,40
8,51,21,3759,30,60,30,30,1,-30,30,-0.333333333,30,60
8,52,22,3782,20,40,20,20,1,-40,40,2.5,10,60
8,53,23,3940,-50,20,70,50,1,30,30,0.2,-50,40
8,54,24,3446,-50,20,70,50,1,10,10,0.8,-50,60
8,55,25,3850,20,80,60,20,1,20,20,0.5,10,40
8,56,26,3570,70,100,30,70,1,-30,30,0.571428571,70,60
8,57,27,3767,-70,0,70,70,1,30,30,0.428571429,-70,40
8,58,28,3760,0,40,40,0,1,0,0,,,40
8,59,29,4657,10,80,70,10,1,10,10,,10,60
9,0,0,4093,10,80,70,10,1,30,30,-2,10,40
9,1,1,2975,30,60,30,30,1,-30,30,0,30,60
9,2,2,2898,10,60,50,10,1,10,10,0,10,40
9,3,3,3360,50,80,30,50,1,-30,30,0.8,50,60
9,4,4,2990,-10,40,50,10,1,10,10,0,-10,40
9,5,5,3460,-50,0,50,50,1,10,10,0.8,-50,40
9,6,6,2699,-50,20,70,50,1,10,10,0.8,-50,60
9,7,7,3022,10,40,30,10,1,-30,30,0,10,60
9,8,8,3300,10,20,10,10,1,-30,30,-1,10,40
9,9,9,3097,70,100,30,70,1,-30,30,0.571428571,70,60
9,10,10,3027,-10,60,70,10,1,10,10,1,-10,60
9,11,11,2333,60,60,0,60,1,-40,40,0.333333333,50,40
9,12,12,2909,20,40,20,20,1,-20,20,0,10,40
9,13,13,3140,-20,40,60,20,1,0,0,0.5,-10,60
9,14,14,2815,0,20,20,0,1,-20,20,,,40
9,15,15,2972,30,80,50,30,1,-10,10,-0.333333333,30,60
9,16,16,2574,-70,0,70,70,1,30,30,0.714285714,-70,40
9,17,17,2853,60,100,40,60,1,-20,20,0.666666667,50,60
9,18,18,2512,-60,20,80,60,1,20,20,0,-50,60
9,19,19,2832,60,80,20,60,1,-20,20,0.5,50,40
9,20,20,3426,-10,40,50,10,1,10,10,2,-10,40
9,21,21,2577,-40,40,80,40,1,20,20,0.75,-50,60
9,22,22,2597,10,60,50,10,1,-10,10,0,10,60
9,23,23,2894,-30,0,30,30,1,-10,10,0.333333333,-30,40
9,24,24,2586,-30,20,50,30,1,-10,10,0.666666667,-30,60
9,25,25,2975,40,60,20,40,1,-20,20,0,50,40
9,26,26,2618,70,100,30,70,1,-30,30,0.571428571,70,60
9,27,27,3257,60,80,20,60,1,-20,20,0.833333333,50,40
9,28,28,4181,-50,20,70,50,1,30,30,,-50,40
9,29,29,2582,10,80,70,10,1,10,10,,10,60
9,30,0,4080,20,80,60,20,0,0,0,1,10,60
9,31,1,3096,20,40,20,20,0,-20,20,1,10,40
9,32,2,2994,20,60,40,20,0,0,0,-0.5,10,40
9,33,3,2861,-20,60,80,20,0,20,20,1.5,-10,60
9,34,4,2902,20,70,50,20,0,-10,10,0,10,60
9,35,5,2927,20,50,30,20,0,-10,10,-0.5,10,40
9,36,6,3160,10,30,20,10,0,-20,20,1,10,40
9,37,7,2582,0,50,50,0,0,-10,10,,,60
9,38,8,3393,-10,20,30,10,0,-10,10,0,-10,40
9,39,9,2677,-10,40,50,10,0,-10,10,0,-10,60
9,40,10,3794,20,50,30,20,0,-10,10,-0.5,10,40
9,41,11,2678,-10,40,50,10,0,-10,10,-1,-10,60
9,42,12,2539,-10,50,60,10,0,0,0,-1,-10,60
9,43,13,2944,0,20,20,0,0,-20,20,,,40
9,44,14,3236,-10,60,70,10,0,10,10,1,-10,60
9,45,15,2995,10,30,20,10,0,-20,20,1,10,40
9,46,16,2862,10,70,60,10,0,0,0,1,10,60
9,47,17,2948,30,60,30,30,0,-10,10,0.333333333,30,40
9,48,18,2597,10,80,70,10,0,10,10,-2,10,60
9,49,19,3403,0,40,40,0,0,0,0,,,40
9,50,20,2725,10,60,50,10,0,-10,10,2,10,60
9,51,21,2876,-30,40,70,30,0,10,10,0.333333333,-30,60
9,52,22,3307,0,30,30,0,0,-10,10,,,40
9,53,23,2989,40,40,0,40,0,-40,40,1,50,40
9,54,24,2638,-10,50,60,10,0,0,0,0,-10,60
9,55,25,3384,10,50,40,10,0,0,0,-2,10,40
9,56,26,3140,40,60,20,40,0,-20,20,0,50,40
9,57,27,3388,20,80,60,20,0,0,0,1,10,60
9,58,28,3223,-10,70,80,10,0,20,20,,-10,60
9,59,29,3069,0,20,20,0,0,-20,20,,,40
10,0,0,5496,-40,0,40,40,1,0,0,0.375,-50,40
10,1,1,3220,40,80,40,40,1,-20,20,0.375,50,60
10,2,2,3927,35,60,25,35,1,-15,15,0.571428571,30,40
10,3,3,4502,45,100,55,45,1,-5,5,-0.666666667,50,60
10,4,4,4490,35,80,45,35,1,5,5,0.142857143,30,40
10,5,5,3792,-10,40,50,10,1,10,10,-1.5,-10,40
10,6,6,2994,15,40,25,15,1,-35,35,1.333333333,10,60
10,7,7,4288,15,60,45,15,1,-15,15,2,10,60
10,8,8,4335,-45,20,65,45,1,25,25,0.422222222,-50,40
10,9,9,3517,-55,20,75,55,1,15,15,0.636363636,-50,60
10,10,10,3985,60,100,40,60,1,-20,20,0.583333333,50,60
10,11,11,4463,-6,40,46,6,1,6,6,-1.5,-10,40
10,12,12,2928,-55,0,55,55,1,15,15,0.363636364,-50,40
10,13,13,3831,5,80,75,5,1,15,15,-2,10,60
10,14,14,2947,45,80,35,45,1,-5,5,0.666666667,50,40
10,15,15,3126,-45,20,65,45,1,5,5,1.333333333,-50,60
10,16,16,4072,-45,20,65,45,1,25,25,0.866666667,-50,40
10,17,17,2579,35,40,5,35,1,-55,55,0.428571429,30,60
10,18,18,2864,40,60,20,40,1,-40,40,0.75,50,60
10,19,19,4206,34,60,26,34,1,-14,14,-0.617647059,30,40
10,20,20,2713,75,80,5,75,1,-35,35,0.266666667,70,40
10,21,21,3487,30,80,50,30,1,-10,10,-1.5,30,60
10,22,22,2528,95,100,5,95,1,-55,55,-0.052631579,70,60
10,23,23,10145,-25,0,25,25,1,-15,15,-0.4,-30,40
10,24,24,3297,40,40,0,40,1,-60,60,0.625,50,60
10,25,25,3856,25,60,35,25,1,-5,5,1.6,30,40
10,26,26,7256,35,60,25,35,1,-35,35,1.571428571,30,60
10,27,27,3489,-35,40,75,35,1,35,35,2.142857143,-30,40
10,28,28,2920,20,20,0,20,1,-40,40,,10,40
10,29,29,4328,-60,20,80,60,1,20,20,,-50,60
10,30,0,3900,5,80,75,5,0,15,15,5,10,60
10,31,1,3248,-20,30,50,20,0,10,10,0.75,-10,40
10,32,2,3720,15,50,35,15,0,-5,5,-0.666666667,10,40
10,33,3,4078,-60,40,100,60,0,40,40,0.583333333,-50,60
10,34,4,3400,-15,50,65,15,0,5,5,-0.666666667,-10,60
10,35,5,4063,35,60,25,35,0,-15,15,-0.571428571,30,40
10,36,6,3280,35,40,5,35,0,-35,35,2,30,40
10,37,7,3800,-5,70,75,5,0,15,15,2,-10,60
10,38,8,4712,-55,20,75,55,0,35,35,1.181818182,-50,40
10,39,9,3512,-5,60,65,5,0,5,5,4,-10,60
10,40,10,3761,20,30,10,20,0,-30,30,1.25,10,40
10,41,11,4136,25,70,45,25,0,-15,15,2.2,30,60
10,42,12,3926,-20,80,100,20,0,40,40,1.75,-10,60
10,43,13,4496,25,60,35,25,0,-5,5,-1,30,40
10,44,14,3648,-15,50,65,15,0,5,5,1.333333333,-10,60
10,45,15,3296,40,50,10,40,0,-30,30,0.625,50,40
10,46,16,3785,15,60,45,15,0,-15,15,2.333333333,10,60
10,47,17,3879,-15,20,35,15,0,-5,5,0.666666667,-10,40
10,48,18,3878,-40,40,80,40,0,20,20,0,-50,60
10,49,19,3766,15,40,25,15,0,-15,15,1.333333333,10,40
10,50,20,4320,-40,40,80,40,0,20,20,0.375,-50,60
10,51,21,4934,-15,50,65,15,0,5,5,-1,-10,60
10,52,22,3697,-5,40,45,5,0,5,5,-4,-10,40
10,53,23,3768,-45,20,65,45,0,25,25,0,-50,40
10,54,24,3801,0,80,80,0,0,20,20,,,60
10,55,25,3504,-35,30,65,35,0,25,25,0.285714286,-30,40
10,56,26,4337,-5,50,55,5,0,15,15,1,-10,40
10,57,27,6728,40,70,30,40,0,-30,30,0.25,50,60
10,58,28,3408,20,60,40,20,0,-20,20,,10,60
10,59,29,3032,10,60,50,10,0,10,10,,10,40
11,0,0,5159,-30,40,70,30,0,10,10,0.333333333,-30,60
11,1,1,4984,-45,30,75,45,0,35,35,0.777777778,-50,40
11,2,2,4737,0,40,40,0,0,0,0,,,40
11,3,3,4955,10,70,60,10,0,0,0,1.5,10,60
11,4,4,4623,-15,60,75,15,0,15,15,0.333333333,-10,60
11,5,5,5124,-10,20,30,10,0,-10,10,0.5,-10,40
11,6,6,5306,25,50,25,25,0,-15,15,1,30,40
11,7,7,5675,-20,50,70,20,0,10,10,-0.25,-10,60
11,8,8,4906,10,60,50,10,0,10,10,-1,10,40
11,9,9,4982,5,80,75,5,0,15,15,-2,10,60
11,10,10,4879,20,60,40,20,0,0,0,1,10,40
11,11,11,4757,-15,50,65,15,0,5,5,-0.333333333,-10,60
11,12,12,4998,-10,60,70,10,0,10,10,2,-10,60
11,13,13,5483,-30,30,60,30,0,20,20,0.666666667,-30,40
11,14,14,4756,30,80,50,30,0,-10,10,0.666666667,30,60
11,15,15,4836,-20,20,40,20,0,0,0,0,-10,40
11,16,16,5223,-30,40,70,30,0,10,10,-0.333333333,-30,60
11,17,17,4896,0,40,40,0,0,0,0,,,40
11,18,18,5005,-10,70,80,10,0,20,20,0,-10,60
11,19,19,4487,30,50,20,30,0,-20,20,0,30,40
11,20,20,5539,-20,60,80,20,0,20,20,0.75,-10,60
11,21,21,5754,5,70,65,5,0,5,5,-7,10,60
11,22,22,4401,40,60,20,40,0,-20,20,0.125,50,40
11,23,23,4865,15,40,25,15,0,-15,15,1,10,40
11,24,24,5235,10,40,30,10,0,-30,30,5,10,60
11,25,25,4860,-10,30,40,10,0,0,0,0,-10,40
11,26,26,4635,-20,20,40,20,0,0,0,0,-10,40
11,27,27,5018,-30,50,80,30,0,20,20,0.166666667,-30,60
11,28,28,4618,5,80,75,5,0,15,15,,10,60
11,29,29,5820,10,50,40,10,0,0,0,,10,40
11,30,0,5506,-20,60,80,20,1,40,40,-0.5,-10,40
11,31,1,4763,0,40,40,0,1,-20,20,,,60
11,32,2,4758,-50,40,90,50,1,50,50,1.2,-50,40
11,33,3,4769,10,80,70,10,1,10,10,-1,10,60
11,34,4,4529,50,80,30,50,1,-10,10,0.6,50,40
11,35,5,4994,-60,0,60,60,1,20,20,0.166666667,-50,40
11,36,6,6499,0,60,60,0,1,0,0,,,60
11,37,7,4626,-70,20,90,70,1,30,30,0.428571429,-70,60
11,38,8,4672,-30,20,50,30,1,10,10,0,-30,40
11,39,9,4631,40,100,60,40,1,0,0,0.75,50,60
11,40,10,4515,-70,20,90,70,1,30,30,0,-70,60
11,41,11,4560,-10,40,50,10,1,10,10,0,-10,40
11,42,12,4780,30,80,50,30,1,10,10,-0.666666667,30,40
11,43,13,4631,-10,80,90,10,1,30,30,2,-10,60
11,44,14,6277,30,60,30,30,1,-10,10,0.333333333,30,40
11,45,15,5740,-10,60,70,10,1,10,10,4,-10,60
11,46,16,4802,-20,20,40,20,1,0,0,-1,-10,40
11,47,17,5291,70,100,30,70,1,-30,30,0.428571429,70,60
11,48,18,5477,-20,40,60,20,1,0,0,-1.5,-10,60
11,49,19,4734,-60,0,60,60,1,20,20,0.583333333,-50,40
11,50,20,5421,-5,20,25,5,1,-15,15,-3,-10,40
11,51,21,4682,-10,80,90,10,1,30,30,3,-10,60
11,52,22,5553,-40,20,60,40,1,0,0,-1,-50,60
11,53,23,5505,-40,0,40,40,1,0,0,0.25,-50,40
11,54,24,4863,-40,60,100,40,1,40,40,0.75,-50,60
11,55,25,4484,30,60,30,30,1,-10,10,-0.333333333,30,40
11,56,26,4932,-30,40,70,30,1,10,10,0.333333333,-30,60
11,57,27,4432,60,80,20,60,1,-20,20,0.166666667,50,40
11,58,28,5142,10,40,30,10,1,-10,10,,10,40
11,59,29,4458,40,100,60,40,1,0,0,,50,60
12,0,0,5561,-50,0,50,50,1,10,10,-0.6,-50,40
12,1,1,2755,14,20,6,14,1,-54,54,2.428571429,10,60
12,2,2,4122,0,80,80,0,1,40,40,,,40
12,3,3,3119,0,40,40,0,1,-20,20,,,60
12,4,4,4139,10,60,50,10,1,10,10,-5,10,40
12,5,5,2279,40,40,0,40,1,-40,40,1,50,40
12,6,6,7005,,80,,,1,,,,,60
12,7,7,7028,,60,,,1,,,,,60
12,8,8,5606,-20,20,40,20,1,0,0,-0.5,-10,40
12,9,9,5591,80,100,20,80,1,-40,40,0.625,70,60
12,10,10,3131,-10,60,70,10,1,10,10,-2,-10,60
12,11,11,3237,10,60,50,10,1,10,10,-3,10,40
12,12,12,3249,60,80,20,60,1,-20,20,1.166666667,50,40
12,13,13,3215,10,100,90,10,1,30,30,-2,10,60
12,14,14,2817,-70,20,90,70,1,50,50,-0.142857143,-70,40
12,15,15,5082,-30,40,70,30,1,10,10,1,-30,60
12,16,16,3659,-100,0,100,100,1,60,60,0.5,-70,40
12,17,17,4994,-20,20,40,20,1,-20,20,1.8,-10,60
12,18,18,4050,76,80,4,76,1,-56,56,0.736842105,70,60
12,19,19,3321,-10,40,50,10,1,10,10,-3,-10,40
12,20,20,3567,-20,60,80,20,1,40,40,0.5,-10,40
12,21,21,3307,-20,40,60,20,1,0,0,1,-10,60
12,22,22,3493,40,80,40,40,1,-20,20,1.25,50,60
12,23,23,3436,-30,40,70,30,1,30,30,-0.333333333,-30,40
12,24,24,3305,-30,60,90,30,1,30,30,3,-30,60
12,25,25,3085,-80,0,80,80,1,40,40,0.5,-70,40
12,26,26,2493,100,100,0,100,1,-60,60,0.2,70,60
12,27,27,3249,-20,20,40,20,1,0,0,0.5,-10,40
12,28,28,3296,50,80,30,50,1,-10,10,,50,40
12,29,29,3491,0,20,20,0,1,-40,40,,,60
12,30,0,3947,50,70,20,50,0,-40,40,0.8,50,60
12,31,1,4143,35,50,15,35,0,-25,25,1.857142857,30,40
12,32,2,2884,-50,30,80,50,0,40,40,0.8,-50,40
12,33,3,3249,-10,50,60,10,0,0,0,2,-10,60
12,34,4,4020,40,80,40,40,0,-20,20,-0.75,50,60
12,35,5,3449,20,60,40,20,0,0,0,-2,10,40
12,36,6,2603,40,40,0,40,0,-40,40,1.25,50,40
12,37,7,3015,50,60,10,50,0,-50,50,0,50,60
12,38,8,3217,-30,20,50,30,0,10,10,0,-30,40
12,39,9,2887,30,40,10,30,0,-50,50,1.666666667,30,60
12,40,10,4094,-30,20,50,30,0,10,10,0,-30,40
12,41,11,3413,0,60,60,0,0,0,0,,,60
12,42,12,4355,20,40,20,20,0,-40,40,3,10,60
12,43,13,4978,0,50,50,0,0,10,10,,,40
12,44,14,3446,0,80,80,0,0,20,20,,,60
12,45,15,3195,-30,30,60,30,0,20,20,0.333333333,-30,40
12,46,16,3380,0,50,50,0,0,-10,10,,,60
12,47,17,3356,10,60,50,10,0,10,10,-3,10,40
12,48,18,4997,20,70,50,20,0,-10,10,0.5,10,60
12,49,19,3451,20,40,20,20,0,-20,20,4,10,40
12,50,20,3321,20,80,60,20,0,0,0,1.5,10,60
12,51,21,3560,-40,50,90,40,0,30,30,0.75,-50,60
12,52,22,3391,-70,30,100,70,0,60,60,0.857142857,-70,40
12,53,23,3616,0,40,40,0,0,0,0,,,40
12,54,24,3655,-20,40,60,20,0,0,0,0,-10,60
12,55,25,4156,0,50,50,0,0,10,10,,,40
12,56,26,3878,10,60,50,10,0,10,10,-1,10,40
12,57,27,4444,0,60,60,0,0,0,0,,,60
12,58,28,3967,-10,70,80,10,0,20,20,,-10,60
12,59,29,4769,-20,20,40,20,0,0,0,,-10,40
13,0,0,3617,30,80,50,30,1,10,10,0.833333333,30,40
13,1,1,3783,0,40,40,0,1,-20,20,,,60
13,2,2,2794,-75,0,75,75,1,35,35,0.133333333,-70,40
13,3,3,3674,30,60,30,30,1,-30,30,0.666666667,30,60
13,4,4,4706,-5,60,65,5,1,25,25,0,-10,40
13,5,5,5965,-45,20,65,45,1,25,25,0.777777778,-50,40
13,6,6,4015,-30,20,50,30,1,-10,10,0.666666667,-30,60
13,7,7,4671,70,100,30,70,1,-30,30,-0.071428571,70,60
13,8,8,3887,10,40,30,10,1,-10,10,-0.5,10,40
13,9,9,3897,55,80,25,55,1,-35,35,-0.090909091,50,60
13,10,10,4178,0,20,20,0,1,-40,40,,,60
13,11,11,7026,15,40,25,15,1,-15,15,0.333333333,10,40
13,12,12,3456,-10,20,30,10,1,-10,10,-4.5,-10,40
13,13,13,4590,30,60,30,30,1,-30,30,0.666666667,30,60
13,14,14,3758,-15,60,75,15,1,35,35,0,-10,40
13,15,15,4581,30,80,50,30,1,-10,10,-0.5,30,60
13,16,16,3604,5,80,75,5,1,35,35,-8,10,40
13,17,17,6061,5,40,35,5,1,-25,25,-2,10,60
13,18,18,6120,75,100,25,75,1,-35,35,0,70,60
13,19,19,6014,-35,0,35,35,1,-5,5,-0.428571429,-30,40
13,20,20,4343,-10,40,50,10,1,10,10,0,-10,40
13,21,21,3818,-5,20,25,5,1,-35,35,0,-10,60
13,22,22,3473,15,40,25,15,1,-35,35,0.666666667,10,60
13,23,23,4166,-50,0,50,50,1,10,10,0.5,-50,40
13,24,24,5225,65,100,35,65,1,-25,25,0,70,60
13,25,25,3938,55,80,25,55,1,-15,15,0.818181818,50,40
13,26,26,3623,45,80,35,45,1,-25,25,-0.333333333,50,60
13,27,27,4173,-10,60,70,10,1,30,30,0.5,-10,40
13,28,28,3392,-45,20,65,45,1,25,25,,-50,40
13,29,29,4151,40,60,20,40,1,-40,40,,50,60
13,30,0,4009,25,50,25,25,0,-35,35,-0.2,30,60
13,31,1,2723,-10,20,30,10,0,-10,10,-2,-10,40
13,32,2,3725,-20,30,50,20,0,10,10,1.25,-10,40
13,33,3,2646,60,80,20,60,0,-40,40,1.166666667,50,60
13,34,4,2834,-30,60,90,30,0,30,30,0.5,-30,60
13,35,5,2701,15,40,25,15,0,-15,15,0.666666667,10,40
13,36,6,2885,15,50,35,15,0,-5,5,-0.333333333,10,40
13,37,7,3731,-5,70,75,5,0,15,15,6,-10,60
13,38,8,4179,30,60,30,30,0,-10,10,-0.166666667,30,40
13,39,9,3519,-5,40,45,5,0,-15,15,0,-10,60
13,40,10,4374,-5,20,25,5,0,-15,15,0,-10,40
13,41,11,3910,15,60,45,15,0,-15,15,2,10,60
13,42,12,3666,5,80,75,5,0,15,15,-8,10,60
13,43,13,3947,15,40,25,15,0,-15,15,1,10,40
13,44,14,3406,5,40,35,5,0,-25,25,9,10,60
13,45,15,4340,10,50,40,10,0,0,0,-2,10,40
13,46,16,3388,-10,70,80,10,0,20,20,0.5,-10,60
13,47,17,3474,40,60,20,40,0,-20,20,0.375,50,40
13,48,18,4343,-25,50,75,25,0,15,15,-0.2,-30,60
13,49,19,3679,-5,30,35,5,0,-5,5,0,-10,40
13,50,20,3840,0,80,80,0,0,20,20,,,60
13,51,21,4051,-25,50,75,25,0,15,15,1.6,-30,60
13,52,22,4343,5,40,35,5,0,-5,5,-2,10,40
13,53,23,4673,5,30,25,5,0,-15,15,0,10,40
13,54,24,4510,25,60,35,25,0,-25,25,1.6,30,60
13,55,25,6327,-5,20,25,5,0,-15,15,-2,-10,40
13,56,26,4598,25,60,35,25,0,-5,5,0,30,40
13,57,27,3815,-35,40,75,35,0,15,15,-0.142857143,-30,60
13,58,28,4313,-10,70,80,10,0,20,20,,-10,60
13,59,29,4217,15,50,35,15,0,-5,5,,10,40
14,0,0,3982,30,80,50,30,1,10,10,1.333333333,30,40
14,1,1,3478,0,40,40,0,1,-20,20,,,60
14,2,2,3223,-30,60,90,30,1,50,50,0.433333333,-30,40
14,3,3,3119,30,60,30,30,1,-30,30,1.333333333,30,60
14,4,4,3568,-77,0,77,77,1,37,37,0.090909091,-70,40
14,5,5,2816,-30,40,70,30,1,30,30,0.166666667,-30,40
14,6,6,2745,-50,20,70,50,1,10,10,0.74,-50,60
14,7,7,3223,67,100,33,67,1,-27,27,0.104477612,70,60
14,8,8,4266,-45,20,65,45,1,25,25,0.333333333,-50,40
14,9,9,3553,40,80,40,40,1,-20,20,0.25,50,60
14,10,10,3094,50,100,50,50,1,-10,10,0.1,50,60
14,11,11,2923,10,60,50,10,1,10,10,-1,10,40
14,12,12,3162,-40,0,40,40,1,0,0,0.25,-50,40
14,13,13,3197,-15,40,55,15,1,-5,5,2.2,-10,60
14,14,14,3908,10,40,30,10,1,-10,10,0,10,40
14,15,15,3008,-2,20,22,2,1,-38,38,-14,-10,60
14,16,16,3179,50,80,30,50,1,-10,10,0.2,50,40
14,17,17,3066,10,60,50,10,1,-10,10,2,10,60
14,18,18,3823,10,80,70,10,1,10,10,0,10,60
14,19,19,3225,-20,20,40,20,1,0,0,0.35,-10,40
14,20,20,3174,7,40,33,7,1,-7,7,2.428571429,10,40
14,21,21,3309,30,100,70,30,1,10,10,-0.133333333,30,60
14,22,22,3988,-26,40,66,26,1,6,6,-0.730769231,-30,60
14,23,23,3383,-30,20,50,30,1,10,10,0.2,-30,40
14,24,24,2746,-25,60,85,25,1,25,25,0.96,-30,60
14,25,25,2721,36,80,44,36,1,4,4,0.166666667,30,40
14,26,26,3170,19,80,61,19,1,1,1,1,10,60
14,27,27,2906,10,60,50,10,1,10,10,-1,10,40
14,28,28,3143,-40,0,40,40,1,0,0,,-50,40
14,29,29,2864,-60,20,80,60,1,20,20,,-50,60
14,30,0,3204,30,80,50,30,0,-10,10,1,30,60
14,31,1,2936,10,50,40,10,0,0,0,1.5,10,40
14,32,2,3727,-15,40,55,15,0,15,15,0,-10,40
14,33,3,3509,-40,40,80,40,0,20,20,0.25,-50,60
14,34,4,3260,-10,60,70,10,0,10,10,-1.8,-10,60
14,35,5,2968,-35,20,55,35,0,15,15,0.714285714,-30,40
14,36,6,2791,30,60,30,30,0,-10,10,1,30,40
14,37,7,2862,-18,70,88,18,0,28,28,-0.111111111,-10,60
14,38,8,3744,-30,30,60,30,0,20,20,0.666666667,-30,40
14,39,9,3517,-40,50,90,40,0,30,30,-0.125,-50,60
14,40,10,3097,10,50,40,10,0,0,0,1,10,40
14,41,11,3302,-55,40,95,55,0,35,35,0.127272727,-50,60
14,42,12,3033,-38,50,88,38,0,28,28,0.473684211,-30,60
14,43,13,3096,-20,30,50,20,0,10,10,0.85,-10,40
14,44,14,2927,-10,60,70,10,0,10,10,-1,-10,60
14,45,15,3772,27,60,33,27,0,-7,7,0.407407407,30,40
14,46,16,3320,-10,70,80,10,0,20,20,3,-10,60
14,47,17,3248,-24,20,44,24,0,4,4,0.166666667,-30,40
14,48,18,2849,30,80,50,30,0,-10,10,0.9,30,60
14,49,19,3610,0,40,40,0,0,0,0,,,40
14,50,20,3046,-7,70,77,7,0,17,17,-0.428571429,-10,60
14,51,21,2787,-30,50,80,30,0,20,20,0,-30,60
14,52,22,2861,10,60,50,10,0,10,10,-1.7,10,40
14,53,23,3013,17,50,33,17,0,-7,7,0.705882353,10,40
14,54,24,2746,-20,60,80,20,0,20,20,-0.5,-10,60
14,55,25,3127,-15,30,45,15,0,5,5,0.066666667,-10,40
14,56,26,3807,-4,40,44,4,0,4,4,1,-10,40
14,57,27,3450,-50,40,90,50,0,30,30,0.2,-50,60
14,58,28,2784,0,80,80,0,0,20,20,,,60
14,59,29,3540,-20,20,40,20,0,0,0,,-10,40
15,0,0,3706,-50,40,90,50,0,30,30,1.2,-50,60
15,1,1,4227,-20,30,50,20,0,10,10,0.5,-10,40
15,2,2,3028,10,50,40,10,0,0,0,0,10,40
15,3,3,3058,50,80,30,50,0,-30,30,0.8,50,60
15,4,4,3290,-10,60,70,10,0,10,10,-1,-10,60
15,5,5,3226,0,40,40,0,0,0,0,,,40
15,6,6,3239,10,60,50,10,0,10,10,1,10,40
15,7,7,3028,-30,50,80,30,0,20,20,0.5,-30,60
15,8,8,3028,-40,20,60,40,0,20,20,0.75,-50,40
15,9,9,3206,5,70,65,5,0,5,5,3,10,60
15,10,10,2800,10,40,30,10,0,-10,10,0,10,40
15,11,11,3202,-40,40,80,40,0,20,20,0.25,-50,60
15,12,12,3165,0,70,70,0,0,10,10,,,60
15,13,13,3289,-10,20,30,10,0,-10,10,0,-10,40
15,14,14,3003,-20,60,80,20,0,20,20,0.5,-10,60
15,15,15,3033,0,30,30,0,0,-10,10,,,40
15,16,16,4359,-20,50,70,20,0,10,10,1,-10,60
15,17,17,2896,30,60,30,30,0,-10,10,1,30,40
15,18,18,3238,30,80,50,30,0,-10,10,0.666666667,30,60
15,19,19,3203,-10,50,60,10,0,20,20,3,-10,40
15,20,20,3523,-10,60,70,10,0,10,10,-1,-10,60
15,21,21,3209,-40,40,80,40,0,20,20,0.5,-50,60
15,22,22,3926,20,50,30,20,0,-10,10,2,10,40
15,23,23,3405,-10,60,70,10,0,30,30,0,-10,40
15,24,24,3557,-10,50,60,10,0,0,0,0,-10,60
15,25,25,3134,-30,40,70,30,0,30,30,1,-30,40
15,26,26,3462,-10,30,40,10,0,0,0,0,-10,40
15,27,27,2968,20,80,60,20,0,0,0,-0.5,10,60
15,28,28,4976,20,70,50,20,0,-10,10,,10,60
15,29,29,2793,-20,20,40,20,0,0,0,,-10,40
15,30,0,3487,-20,40,60,20,1,20,20,0,-10,40
15,31,1,3655,-50,20,70,50,1,10,10,0.6,-50,60
15,32,2,2980,20,80,60,20,1,20,20,0.5,10,40
15,33,3,2933,60,100,40,60,1,-20,20,0.5,50,60
15,34,4,4243,-50,20,70,50,1,30,30,0.2,-50,40
15,35,5,3202,0,60,60,0,1,20,20,,,40
15,36,6,3168,-30,40,70,30,1,10,10,0.333333333,-30,60
15,37,7,3671,0,60,60,0,1,0,0,,,60
